stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
OOBUS369,Applegum 369,-12.39517,130.915,bus,NT
OOBUS370,Applegum 370,-12.39606,130.91714,bus,NT
OOBUS371,Applegum 371,-12.39875,130.91976,bus,NT
OOBUS372,Bauer 372,-12.40148,130.91971,bus,NT
OOBUS373,Bauer 373,-12.40401,130.92015,bus,NT
OOBUS374,Moray 374,-12.4072,130.91943,bus,NT
OOBUS375,Farrer 375,-12.48292,131.00212,bus,NT
OOBUS376,Farrer 376,-12.47981,131.00083,bus,NT
OOBUS377,Farrar Blvd,-12.4798,130.996,bus,NT
OOBUS378,Farrer 378,-12.47832,130.99377,bus,NT
OOBUS379,Health Precinct,-12.47937,130.99014,bus,NT
OOBUS380,Kokoda Industries,-12.47565,130.99126,bus,NT
OOBUS381,Callanan 381,-12.47277,130.98911,bus,NT
OOBUS382,Adams Road,-12.47538,130.98899,bus,NT
OOBUS383,Georgina 383,-12.4745,130.9857,bus,NT
OOBUS385,Roystonia 385,-12.47408,130.98359,bus,NT
OOBUS386,BP Palms 386,-12.45843,130.96959,bus,NT
OOBUS387,Stuart Highway 387,-12.45348,130.96355,bus,NT
OOBUS388,Stuart Highway 388,-12.44809,130.95662,bus,NT
OOBUS389,Tivendale Road,-12.44173,130.9446,bus,NT
OOBUS390,Stuart Highway 390,-12.43772,130.93375,bus,NT
OOBUS391,Stuart Highway 391,-12.43578,130.92883,bus,NT
OOBUS392,Moray Street,-12.40566,130.9203,bus,NT
OOBUS393,Bauer 393,-12.40353,130.92025,bus,NT
OOBUS394,Bauer 394,-12.40136,130.91962,bus,NT
OOBUS395,Applegum 395,-12.39847,130.91952,bus,NT
OOBUS396,Applegum 396,-12.39686,130.91796,bus,NT
OOBUS397,Applegum 397,-12.39529,130.91365,bus,NT
OOBUS398,Calytrix Road,-12.39282,130.9136,bus,NT
OOBUS399,Vanderlin 399,-12.3887,130.90883,bus,NT
OOBUS400,Trower 400,-12.36685,130.87901,bus,NT
OOBUS401,Erldunda 401,-12.36505,130.87605,bus,NT
OOBUS402,Tiwi Gardens 402,-12.3619,130.87725,bus,NT
OOBUS403,Manbullo 403,-12.36045,130.88026,bus,NT
OOBUS404,Trower 404,-12.36662,130.87867,bus,NT
OOBUS406,Livistona 406,-12.39705,130.91352,bus,NT
OOBUS407,Koolinda 407,-12.39883,130.9125,bus,NT
OOBUS408,Koolinda 408,-12.39853,130.91057,bus,NT
OOBUS409,Ringwood 409,-12.39477,130.89832,bus,NT
OOBUS410,Airport Hotel inbound,-12.39558,130.87725,bus,NT
OOBUS411,Odegaard 411,-12.5042,130.9922,bus,NT
OOBUS412,Lee Point 412,-12.38096,130.88975,bus,NT
OOBUS413,Lee Point 413,-12.37368,130.89115,bus,NT
OOBUS414,Leanyer 414,-12.38082,130.90326,bus,NT
OOBUS415,Leanyer 415,-12.37768,130.90149,bus,NT
OOBUS416,Leanyer 416,-12.37474,130.90071,bus,NT
OOBUS417,Leanyer 417,-12.3732,130.9001,bus,NT
OOBUS418,VRD 418,-12.37116,130.8971,bus,NT
OOBUS419,VRD 419,-12.36892,130.89286,bus,NT
OOBUS420,Lee Point 420,-12.3704,130.89166,bus,NT
OOBUS421,Lee Point 421,-12.37377,130.89119,bus,NT
OOBUS422,Lee Point 422,-12.38145,130.88973,bus,NT
OOBUS423,Lee Point 423,-12.38723,130.88631,bus,NT
OOBUS424,Lee Point 424,-12.39054,130.88436,bus,NT
OOBUS426,Angelo 426,-12.37338,130.88434,bus,NT
OOBUS427,Parap Markets Inbound,-12.43225,130.84252,bus,NT
OOBUS428,Gregory 428,-12.43223,130.83915,bus,NT
OOBUS430,Victoria 430,-12.49037,130.98101,bus,NT
OOBUS431,Victoria 431,-12.49111,130.97927,bus,NT
OOBUS432,Victoria 432,-12.49315,130.97814,bus,NT
OOBUS433,Sacred Heart Primary ,-12.49472,130.97879,bus,NT
OOBUS434,Emery 434,-12.49554,130.98152,bus,NT
OOBUS435,Sibbald 435,-12.49731,130.98208,bus,NT
OOBUS436,Sibbald 436,-12.49986,130.98114,bus,NT
OOBUS437,Woodroffe 437,-12.50259,130.98149,bus,NT
OOBUS438,Woodroffe School,-12.50655,130.98133,bus,NT
OOBUS439,Woodroffe 439,-12.50809,130.97986,bus,NT
OOBUS440,Sibbald 440,-12.50198,130.98382,bus,NT
OOBUS441,Sibbald 441,-12.49989,130.98105,bus,NT
OOBUS442,Baldwin 442,-12.49978,130.9799,bus,NT
OOBUS443,St Joseph's School,-12.50071,130.97669,bus,NT
OOBUS444,Temple Terrace,-12.4949,130.97492,bus,NT
OOBUS445,Emery 445,-12.49412,130.97696,bus,NT
OOBUS446,Chun Wah 446,-12.49628,130.98654,bus,NT
OOBUS447,Essington 447,-12.49217,130.98368,bus,NT
OOBUS448,Essington 448,-12.48943,130.98184,bus,NT
OOBUS449,Raffles 449,-12.48807,130.98256,bus,NT
OOBUS450,Raffles 450,-12.48768,130.98492,bus,NT
