stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
2569,Stop 4  No.2 Futuna Ave,-41.052688,145.890543,train,TA
2479,Stop 4  No.31 Collins St,-41.07128366,145.909131,train,TA
2518,Stop 4  No.48 West Park Gr,-41.05402351,145.8889951,train,TA
2539,Stop 4  No.49 Mark St,-41.06487949,145.8984068,train,TA
2704,Stop 4  No.51 Bass Hwy,-41.04504134,145.8904124,train,TA
2697,Stop 4  opp.No.45 Bass Hwy,-41.044895,145.891242,train,TA
2696,Stop 5  Bass Hwy (opp.Button Ave),-41.044708,145.884542,train,TA
2705,Stop 5  Bass Hwy near Toorak Ct,-41.04432424,145.8837172,train,TA
2483,Stop 5  No.1 Wembley St,-41.07165047,145.9075267,train,TA
2517,Stop 5  No.125 View Rd,-41.0554444,145.8883236,train,TA
2568,Stop 5  No.20 Futuna Ave,-41.05168431,145.8878848,train,TA
2576,Stop 5  No.21 Futuna Ave,-41.05171235,145.8879914,train,TA
2606,Stop 5  No.6 Exhibition St,-41.07184825,145.9079414,train,TA
2520,Stop 50  York St,-40.98333212,145.702246,train,TA
2658,Stop 53  Gibbons St,-40.98476858,145.7133451,train,TA
2706,Stop 6  No.127 Bass Hwy,-41.04309395,145.8806734,train,TA
2605,Stop 6  No.6 Flinders St,-41.07257571,145.9051659,train,TA
2516,Stop 6  No.79 Grandview Ave,-41.05453919,145.8932377,train,TA
2567,Stop 6  No.86 Brickport Road,-41.05129563,145.8844662,train,TA
2577,Stop 6  No.93 Brickport Rd,-41.05158829,145.8843711,train,TA
2695,Stop 6  opp.No.143 Bass Hwy,-41.0423561,145.8791481,train,TA
2694,Stop 7  Bass Hwy (Cooee Shops),-41.04075993,145.8750184,train,TA
2566,Stop 7  No.110 Brickport Road,-41.0536943,145.8836443,train,TA
2578,Stop 7  No.123 Brickport Rd,-41.05382055,145.8836101,train,TA
2604,Stop 7  No.18 Flinders St,-41.07362192,145.9044294,train,TA
2707,Stop 7  No.189 Bass Hwy (Cooee Shops),-41.04069797,145.8746444,train,TA
2534,Stop 7  No.36 Belton St,-41.06689617,145.8940297,train,TA
2515,Stop 7  No.53 Grandview Ave,-41.05376128,145.8947532,train,TA
2603,Stop 8  No.101 Collins St,-41.07496118,145.9059707,train,TA
2565,Stop 8  No.132 Brickport Road,-41.05581466,145.8828376,train,TA
2579,Stop 8  No.147 Brickport Rd,-41.05570849,145.8828871,train,TA
2607,Stop 8  No.16 Roslyn Ave,-41.07672558,145.9036778,train,TA
2708,Stop 8  No.235 Bass Hwy,-41.04030105,145.8698526,train,TA
2514,Stop 8  No.25 Grandview Ave,-41.05211493,145.8967488,train,TA
2488,Stop 8  No.86 Collins St,-41.074969,145.906062,train,TA
2709,Stop 9  Bass Hwy (Burnie High School),-41.03975805,145.8661357,train,TA
2513,Stop 9  No.14 Elizabeth Street,-41.05343597,145.8975516,train,TA
2645,Stop 9  No.2 Blackwood Pde,-41.07748288,145.9056503,train,TA
2564,Stop 9  UTAS Cradle Coast Campus,-41.05765207,145.8820647,train,TA
2580,Stop 9  UTAS Cradle Coast Campus,-41.057686,145.882107,train,TA
2549,Three Mile Line Rd near Greenacre St ,-41.08076463,145.8954441,train,TA
2753,Ulverstone Interchange ,-41.158239,146.171729,train,TA
8564:01:00,UNIVERSITY TERMINUS ,-41.05765207,145.8820647,train,TA
4092,Van Diemens Cres - Burnie Primary School ,-41.05819387,145.8841882,train,TA
4258,Wellington St / Hopkinson St ,-41.06246551,145.9100367,train,TA
4541,West Mooreville School Stop Only ,-41.106456,145.8361,train,TA
2551,Woniora Rd near Rouse Pl ,-41.079076,145.885398,train,TA
2552,Woniora Rd near Stammers Pl ,-41.0773146,145.8858606,train,TA
4554,Burnie Interchange ,-41.052305,145.905299,train,TA
, ,,,,
